sweep,run_id,group,label,diag_error,status,n_obstacles,mean_consistency,runtime_s,stitch_h_line_count,stitch_v_line_count,stitch_h_angle_std_deg,stitch_v_angle_std_deg,stitch_h_spacing_cv,stitch_v_spacing_cv,stitch_content_frac,stitch_convexity_ratio,stitch_bbox_aspect_ratio,stitcher_frames_placed,stitcher_frames_failed,stitcher_placement_rate,stitcher_keyframes,stitcher_grid_refined_frac,stitcher_grid_skipped_frac,pg_rms_before,pg_rms_after,pg_rms_ratio,pg_marker_count,pg_edge_count,pg_frame_count,dewarp_h_line_count,dewarp_v_line_count,dewarp_skipped,green_hull_area_frac,green_hull_convexity,green_pixel_frac,blob_count,blob_mean_area_frac,blob_std_area_frac,blob_max_area_frac,blob_mean_consistency,blob_std_consistency,blob_min_consistency,blob_count_high_consistency,marker_amr_found,marker_amr_instance_count,marker_amr_x_norm,marker_amr_y_norm,marker_amr_inside_hull,marker_goal_found,marker_goal_instance_count,marker_goal_x_norm,marker_goal_y_norm,marker_goal_inside_hull,inter_marker_distance_norm,cfg_artifact_thresh,cfg_blur_thresh,cfg_feature_exclude_dilate_px,cfg_feature_exclude_hsv,cfg_feature_extractor,cfg_feature_matcher,cfg_grid_hsv_h_hi,cfg_grid_hsv_h_lo,cfg_grid_hsv_s_lo,cfg_grid_hsv_v_lo,cfg_grid_match_dist,cfg_grid_min_intersections,cfg_keyframe_interval,cfg_lookback,cfg_mad_factor,cfg_match_ratio,cfg_max_movement,cfg_min_inliers,cfg_min_keypoint_bins,cfg_min_movement,cfg_pg_huber_delta,cfg_pg_iterations,cfg_pg_loop_weight,cfg_pg_marker_weight,cfg_pg_odom_weight,cfg_processing_scale,cfg_static_pixel_thresh,cfg_target_fps,cfg_use_fiducials,cfg_use_grid_intersections,cfg_use_pose_graph
scan21,A053,A,pass,False,ok,3,0.9977923631668091,30.6,902.0,1056.0,3.764032439178088,56.018214129991264,3.08364777356251,3.264161380483865,0.8360993333333333,0.9665554887412082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,902.0,1056.0,0.0,0.9387071925989964,0.2831421588653013,0.265787581054866,3.0,0.024646610106604152,0.01658409928717801,0.03670546309629636,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.49938187110113486,0.5051814103500623,1.0,1.0,1.0,0.27173101153046814,0.7891619889537909,1.0,0.2558188993955081,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,12,2.5,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A054,A,pass,False,ok,3,0.9977923631668091,30.8,902.0,1056.0,3.764032439178088,56.018214129991264,3.08364777356251,3.264161380483865,0.8360993333333333,0.9665554887412082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,902.0,1056.0,0.0,0.9387071925989964,0.2831421588653013,0.265787581054866,3.0,0.024646610106604152,0.01658409928717801,0.03670546309629636,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.49938187110113486,0.5051814103500623,1.0,1.0,1.0,0.27173101153046814,0.7891619889537909,1.0,0.2558188993955081,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,16,2.5,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A055,A,pass,False,ok,3,0.9977923631668091,33.4,902.0,1056.0,3.764032439178088,56.018214129991264,3.08364777356251,3.264161380483865,0.8360993333333333,0.9665554887412082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,902.0,1056.0,0.0,0.9387071925989964,0.2831421588653013,0.265787581054866,3.0,0.024646610106604152,0.01658409928717801,0.03670546309629636,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.49938187110113486,0.5051814103500623,1.0,1.0,1.0,0.27173101153046814,0.7891619889537909,1.0,0.2558188993955081,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,20,2.5,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A056,A,pass,False,ok,3,0.995203971862793,30.4,946.0,949.0,6.280813897651048,59.04703221884488,3.478310299942802,2.994729643827606,0.8338097777777778,0.9666019263156657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,946.0,949.0,0.0,0.9407639725516096,0.28371698767522874,0.2669107204057242,3.0,0.02469797422883008,0.016583989368063563,0.037200213280531726,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.49156644953431045,0.5077347150588141,1.0,1.0,1.0,0.2611405079383507,0.7922403981123883,1.0,0.25731479921439315,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,8,3.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A057,A,pass,False,ok,3,0.993855893611908,32.0,872.0,1003.0,6.647368667969193,58.57886057811221,3.2459451814628544,3.2072060005867535,0.8338097777777778,0.9666019263156657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,872.0,1003.0,0.0,0.9381102642166672,0.28275303289709475,0.26525352239915756,3.0,0.024694437192999647,0.01644827209288741,0.037084887312595904,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.48589560674307614,0.5097753842288582,1.0,1.0,1.0,0.25121531104105904,0.7972298537872049,1.0,0.26091944608933937,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,10,3.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A058,A,pass,False,ok,3,0.993855893611908,33.6,872.0,1003.0,6.647368667969193,58.57886057811221,3.2459451814628544,3.2072060005867535,0.8338097777777778,0.9666019263156657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,872.0,1003.0,0.0,0.9381102642166672,0.28275303289709475,0.26525352239915756,3.0,0.024694437192999647,0.01644827209288741,0.037084887312595904,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.48589560674307614,0.5097753842288582,1.0,1.0,1.0,0.25121531104105904,0.7972298537872049,1.0,0.26091944608933937,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,12,3.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A059,A,pass,False,ok,3,0.993855893611908,34.3,872.0,1003.0,6.647368667969193,58.57886057811221,3.2459451814628544,3.2072060005867535,0.8338097777777778,0.9666019263156657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,872.0,1003.0,0.0,0.9381102642166672,0.28275303289709475,0.26525352239915756,3.0,0.024694437192999647,0.01644827209288741,0.037084887312595904,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.48589560674307614,0.5097753842288582,1.0,1.0,1.0,0.25121531104105904,0.7972298537872049,1.0,0.26091944608933937,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,16,3.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A060,A,pass,False,ok,3,0.993855893611908,33.8,872.0,1003.0,6.647368667969193,58.57886057811221,3.2459451814628544,3.2072060005867535,0.8338097777777778,0.9666019263156657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,872.0,1003.0,0.0,0.9381102642166672,0.28275303289709475,0.26525352239915756,3.0,0.024694437192999647,0.01644827209288741,0.037084887312595904,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.48589560674307614,0.5097753842288582,1.0,1.0,1.0,0.25121531104105904,0.7972298537872049,1.0,0.26091944608933937,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,20,3.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A061,A,pass,False,ok,3,0.9951837658882141,30.2,925.0,1046.0,6.268529919104986,61.738254517287366,3.361030352799129,2.904873239692982,0.8368171111111111,0.9685969919215826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,925.0,1046.0,0.0,0.9372975237437566,0.28473160955148086,0.26687823256417714,3.0,0.024944862632504245,0.016612508221251907,0.037262756211664784,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4898063763956626,0.5089056460782521,1.0,1.0,1.0,0.2572924911564353,0.7946589643320687,1.0,0.2590469856058172,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,8,3.5,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A062,A,pass,False,ok,3,0.9951837658882141,29.9,925.0,1046.0,6.268529919104986,61.738254517287366,3.361030352799129,2.904873239692982,0.8368171111111111,0.9685969919215826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,925.0,1046.0,0.0,0.9372975237437566,0.28473160955148086,0.26687823256417714,3.0,0.024944862632504245,0.016612508221251907,0.037262756211664784,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4898063763956626,0.5089056460782521,1.0,1.0,1.0,0.2572924911564353,0.7946589643320687,1.0,0.2590469856058172,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,10,3.5,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A063,A,pass,False,ok,3,0.9951837658882141,30.5,925.0,1046.0,6.268529919104986,61.738254517287366,3.361030352799129,2.904873239692982,0.8368171111111111,0.9685969919215826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,925.0,1046.0,0.0,0.9372975237437566,0.28473160955148086,0.26687823256417714,3.0,0.024944862632504245,0.016612508221251907,0.037262756211664784,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4898063763956626,0.5089056460782521,1.0,1.0,1.0,0.2572924911564353,0.7946589643320687,1.0,0.2590469856058172,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,12,3.5,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A064,A,pass,False,ok,3,0.9951837658882141,30.8,925.0,1046.0,6.268529919104986,61.738254517287366,3.361030352799129,2.904873239692982,0.8368171111111111,0.9685969919215826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,925.0,1046.0,0.0,0.9372975237437566,0.28473160955148086,0.26687823256417714,3.0,0.024944862632504245,0.016612508221251907,0.037262756211664784,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4898063763956626,0.5089056460782521,1.0,1.0,1.0,0.2572924911564353,0.7946589643320687,1.0,0.2590469856058172,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,16,3.5,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A065,A,pass,False,ok,3,0.9951837658882141,31.9,925.0,1046.0,6.268529919104986,61.738254517287366,3.361030352799129,2.904873239692982,0.8368171111111111,0.9685969919215826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,925.0,1046.0,0.0,0.9372975237437566,0.28473160955148086,0.26687823256417714,3.0,0.024944862632504245,0.016612508221251907,0.037262756211664784,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4898063763956626,0.5089056460782521,1.0,1.0,1.0,0.2572924911564353,0.7946589643320687,1.0,0.2590469856058172,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,20,3.5,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A066,A,pass,False,ok,3,0.9825058579444885,30.2,993.0,1030.0,8.457961701836028,58.425906584429455,3.532909784013229,2.8724684886847127,0.8403345555555556,0.9686442388003674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,993.0,1030.0,0.0,0.9378602113056186,0.28296502205562546,0.2653816353771879,3.0,0.024899207833407367,0.016647221609264146,0.03750368953295503,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.48690661118615486,0.5098277644362255,1.0,1.0,1.0,0.2537065856495459,0.794043365149505,1.0,0.25867938099655047,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,8,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A067,A,pass,False,ok,3,0.9925058484077454,29.5,865.0,1170.0,2.9023499963891406,53.74346071278312,3.495859511119424,3.21809419251791,0.8403345555555556,0.9686442388003674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,865.0,1170.0,0.0,0.9387888843077878,0.2823077087708011,0.2650273389484282,3.0,0.02488641111414749,0.0166365094272187,0.037479102892754496,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.49272539771244517,0.5102439509075435,1.0,1.0,1.0,0.26385979773768853,0.7947106563894054,1.0,0.25678076223672497,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,10,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A068,A,pass,False,ok,3,0.9925058484077454,31.2,865.0,1170.0,2.9023499963891406,53.74346071278312,3.495859511119424,3.21809419251791,0.8403345555555556,0.9686442388003674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,865.0,1170.0,0.0,0.9387888843077878,0.2823077087708011,0.2650273389484282,3.0,0.02488641111414749,0.0166365094272187,0.037479102892754496,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.49272539771244517,0.5102439509075435,1.0,1.0,1.0,0.26385979773768853,0.7947106563894054,1.0,0.25678076223672497,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,12,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A069,A,pass,False,ok,3,0.9925058484077454,34.0,865.0,1170.0,2.9023499963891406,53.74346071278312,3.495859511119424,3.21809419251791,0.8403345555555556,0.9686442388003674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,865.0,1170.0,0.0,0.9387888843077878,0.2823077087708011,0.2650273389484282,3.0,0.02488641111414749,0.0166365094272187,0.037479102892754496,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.49272539771244517,0.5102439509075435,1.0,1.0,1.0,0.26385979773768853,0.7947106563894054,1.0,0.25678076223672497,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,16,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A070,A,pass,False,ok,3,0.9925058484077454,34.5,865.0,1170.0,2.9023499963891406,53.74346071278312,3.495859511119424,3.21809419251791,0.8403345555555556,0.9686442388003674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,865.0,1170.0,0.0,0.9387888843077878,0.2823077087708011,0.2650273389484282,3.0,0.02488641111414749,0.0166365094272187,0.037479102892754496,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.49272539771244517,0.5102439509075435,1.0,1.0,1.0,0.26385979773768853,0.7947106563894054,1.0,0.25678076223672497,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,20,4.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A071,A,pass,False,ok,3,0.9889159202575684,31.4,933.0,1005.0,7.115426530740216,53.9421193763986,3.352108364081221,3.3439612684151925,0.841221,0.9682077382174032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,933.0,1005.0,0.0,0.9387434195247988,0.2830816023519102,0.2657409913963915,3.0,0.024754106770769096,0.016624334441649798,0.03749981105395646,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4928120119489167,0.5105358134530841,1.0,1.0,1.0,0.2646283676719965,0.7932038845122301,1.0,0.25549642688800794,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,8,5.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A072,A,pass,False,ok,3,0.9831083416938782,29.8,886.0,1272.0,3.282153922934471,73.69006092334541,3.123990906661856,2.834846279695571,0.841221,0.9682077382174032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,886.0,1272.0,0.0,0.9371127146581101,0.28324501754784887,0.26543250730764867,3.0,0.02473657822747057,0.016619257943121614,0.03747227693297506,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4867855025332992,0.5112996989102471,1.0,1.0,1.0,0.2539789122209334,0.7943503204304463,1.0,0.2578964864195251,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,10,5.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A073,A,pass,False,ok,3,0.9831083416938782,30.1,886.0,1272.0,3.282153922934471,73.69006092334541,3.123990906661856,2.834846279695571,0.841221,0.9682077382174032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,886.0,1272.0,0.0,0.9371127146581101,0.28324501754784887,0.26543250730764867,3.0,0.02473657822747057,0.016619257943121614,0.03747227693297506,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4867855025332992,0.5112996989102471,1.0,1.0,1.0,0.2539789122209334,0.7943503204304463,1.0,0.2578964864195251,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,12,5.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A074,A,pass,False,ok,3,0.9831083416938782,33.0,886.0,1272.0,3.282153922934471,73.69006092334541,3.123990906661856,2.834846279695571,0.841221,0.9682077382174032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,886.0,1272.0,0.0,0.9371127146581101,0.28324501754784887,0.26543250730764867,3.0,0.02473657822747057,0.016619257943121614,0.03747227693297506,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4867855025332992,0.5112996989102471,1.0,1.0,1.0,0.2539789122209334,0.7943503204304463,1.0,0.2578964864195251,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,16,5.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A075,A,pass,False,ok,3,0.9831083416938782,34.0,886.0,1272.0,3.282153922934471,73.69006092334541,3.123990906661856,2.834846279695571,0.841221,0.9682077382174032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,886.0,1272.0,0.0,0.9371127146581101,0.28324501754784887,0.26543250730764867,3.0,0.02473657822747057,0.016619257943121614,0.03747227693297506,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4867855025332992,0.5112996989102471,1.0,1.0,1.0,0.2539789122209334,0.7943503204304463,1.0,0.2578964864195251,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,20,5.0,0.65,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A076,A,pass,False,ok,3,0.968004047870636,31.8,916.0,1042.0,6.487569849324982,66.8910080327014,3.3386457056170675,3.317649224993693,0.8484324444444444,0.9680043786463063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,916.0,1042.0,0.0,0.9440152118678424,0.2851590996752019,0.26919452789592896,3.0,0.024461869091640356,0.016449183885140942,0.037125376560226034,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.48182735160343476,0.5081464918156284,1.0,1.0,1.0,0.2464814366830415,0.7944253195664712,1.0,0.2607085725773752,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,8,2.5,0.67,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A077,A,pass,False,ok,3,0.9594165086746216,33.9,935.0,989.0,6.845347095459802,65.89213590440517,3.24439238238525,3.379974100346175,0.8484324444444444,0.9680043786463063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,935.0,989.0,0.0,0.9439007096770996,0.2850452411127172,0.2690544053763737,3.0,0.024464429522464904,0.016447556500810444,0.037127769996416135,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.48738036645368893,0.5081336323075514,1.0,1.0,1.0,0.2563016869276616,0.7943798296373622,1.0,0.25866365935196445,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,10,2.5,0.67,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A078,A,pass,False,ok,3,0.9594165086746216,33.7,935.0,989.0,6.845347095459802,65.89213590440517,3.24439238238525,3.379974100346175,0.8484324444444444,0.9680043786463063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,935.0,989.0,0.0,0.9439007096770996,0.2850452411127172,0.2690544053763737,3.0,0.024464429522464904,0.016447556500810444,0.037127769996416135,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.48738036645368893,0.5081336323075514,1.0,1.0,1.0,0.2563016869276616,0.7943798296373622,1.0,0.25866365935196445,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,12,2.5,0.67,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A079,A,pass,False,ok,3,0.9594165086746216,34.6,935.0,989.0,6.845347095459802,65.89213590440517,3.24439238238525,3.379974100346175,0.8484324444444444,0.9680043786463063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,935.0,989.0,0.0,0.9439007096770996,0.2850452411127172,0.2690544053763737,3.0,0.024464429522464904,0.016447556500810444,0.037127769996416135,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.48738036645368893,0.5081336323075514,1.0,1.0,1.0,0.2563016869276616,0.7943798296373622,1.0,0.25866365935196445,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,16,2.5,0.67,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A080,A,pass,False,ok,3,0.9594165086746216,34.9,935.0,989.0,6.845347095459802,65.89213590440517,3.24439238238525,3.379974100346175,0.8484324444444444,0.9680043786463063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,935.0,989.0,0.0,0.9439007096770996,0.2850452411127172,0.2690544053763737,3.0,0.024464429522464904,0.016447556500810444,0.037127769996416135,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.48738036645368893,0.5081336323075514,1.0,1.0,1.0,0.2563016869276616,0.7943798296373622,1.0,0.25866365935196445,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,20,2.5,0.67,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A081,A,pass,False,ok,3,0.972709596157074,32.8,884.0,1019.0,4.590315559589652,63.986845439211486,3.550947726472315,3.3754783116095175,0.8426613333333334,0.9662559967749261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,884.0,1019.0,0.0,0.9405923091092626,0.2824314635156127,0.2656528624332586,3.0,0.024600366389992096,0.016599106131006902,0.0373314335672936,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.48268265269759175,0.5106032975231157,1.0,1.0,1.0,0.24756346786991285,0.7952950951847276,1.0,0.25983874796140155,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,8,3.0,0.67,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A082,A,pass,False,ok,3,0.9579272866249084,31.9,892.0,1019.0,8.270116163901285,60.49422889530642,3.576632733179123,2.9598696281604857,0.8426613333333334,0.9662559967749261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,892.0,1019.0,0.0,0.9400969540509637,0.28235100241477923,0.2654373173433703,3.0,0.024592507975256587,0.01658552789120113,0.03731583129197324,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.48880965397277265,0.5107043552531998,1.0,1.0,1.0,0.2582647257876973,0.795277675850377,1.0,0.25761495667088985,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,10,3.0,0.67,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A083,A,pass,False,ok,3,0.9579272866249084,31.2,892.0,1019.0,8.270116163901285,60.49422889530642,3.576632733179123,2.9598696281604857,0.8426613333333334,0.9662559967749261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,892.0,1019.0,0.0,0.9400969540509637,0.28235100241477923,0.2654373173433703,3.0,0.024592507975256587,0.01658552789120113,0.03731583129197324,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.48880965397277265,0.5107043552531998,1.0,1.0,1.0,0.2582647257876973,0.795277675850377,1.0,0.25761495667088985,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,12,3.0,0.67,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
scan21,A084,A,pass,False,ok,3,0.9579272866249084,31.5,892.0,1019.0,8.270116163901285,60.49422889530642,3.576632733179123,2.9598696281604857,0.8426613333333334,0.9662559967749261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,892.0,1019.0,0.0,0.9400969540509637,0.28235100241477923,0.2654373173433703,3.0,0.024592507975256587,0.01658552789120113,0.03731583129197324,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.48880965397277265,0.5107043552531998,1.0,1.0,1.0,0.2582647257876973,0.795277675850377,1.0,0.25761495667088985,2.0,60.0,5,blue_tape,sift,ratio_test,130,90,50,50,25.0,4,10,16,3.0,0.67,0.55,10,10,0.015,4.0,10,2.0,15.0,1.0,0.5,3.0,5.0,False,False,False
